Rendering took 37.912845611572266 milliseconds
Player position: [6.591963555234396, 7.029023822926287] 8.899999999999984
(3.92999999999998, (0.0051721512132427705, 0.974637529475614))
(3.92999999999998, (0.0011582056573580246, 0.9792846262890524))
(3.93999999999998, (0.004689454757707878, 0.9904798705809998))
(3.93999999999998, (0.0006507561431465803, 0.9951261938427409))
(3.9499999999999797, (0.004136734001939146, 0.00634419527376906))
(3.9499999999999797, (7.324806483843815e-05, 0.010989635544054632))
(3.9599999999999795, (0.0035138470352986673, 0.02223022038282174))
(3.9699999999999793, (0.006926554391370132, 0.03348789583694822))
(3.9699999999999793, (0.0028206530338579228, 0.038137662065425015))
(3.979999999999979, (0.006187802939223275, 0.0494176433269482))
(3.979999999999979, (0.002057012263181335, 0.05406623581126224))
(3.989999999999979, (0.00537849873514773, 0.06536834797050162))
(3.989999999999979, (0.0012227860811648839, 0.07001565644643515))
(3.9999999999999787, (0.004498503785676178, 0.08133972414947088))
(3.9999999999999787, (0.0003178369407770276, 0.08598563813755611))
(4.01, (0.003547681194179475, 0.09733148558858629))
(4.02, (0.006749305713235287, 0.1086939478861364))
(4.02, (0.002525895163582703, 0.11334334535941704))
(4.029999999999999, (0.0056814723579190485, 0.12472730647220365))
(4.029999999999999, (0.0014330109991718132, 0.1293750158845839))
(4.039999999999999, (0.004542437870025395, 0.14078029886596388))
(4.039999999999999, (0.000268895111290135, 0.14542620894174707))
(4.049999999999999, (0.0033320693164888837, 0.15685263641160585))
(4.059999999999999, (0.006366772035569568, 0.1682953028057752))
(4.059999999999999, (0.0020502348737032605, 0.17294402981488766))
(4.0699999999999985, (0.005038514757956136, 0.184407557207535))
(4.0699999999999985, (0.0006968038302375135, 0.1890541891472206))
(4.079999999999998, (0.003638560238385935, 0.20053839902913895))
(4.089999999999998, (0.0065516657651514265, 0.21203857477894061))
(4.089999999999998, (0.0021667795429358705, 0.21668753728684997))
(4.099999999999998, (0.005033194114325568, 0.2282081102145277))
(4.099999999999998, (0.0006230448568764757, 0.2328546803732503))
(4.109999999999998, (0.00344266954388317, 0.24439547085627655))
(4.119999999999997, (0.006233466486213146, 0.255951952341936))
(4.119999999999997, (0.0017799660279038676, 0.26060036405848797))
(4.129999999999997, (0.004523808314525368, 0.27217677599146306))
(4.129999999999997, (4.495866656206715e-05, 0.27682249656251967))
(4.139999999999997, (0.0027417490919745546, 0.2884186582228412))
(4.149999999999997, (0.005409537458675118, 0.30003023423464414))
(4.149999999999997, (0.000887165718705063, 0.3046773047561291))
(4.159999999999997, (0.0035077401786356432, 0.31630834161553434))
(4.169999999999996, (0.006099205730889068, 0.32795462257449515))
(4.169999999999996, (0.0015332013100177733, 0.33260273661483053))
(4.179999999999996, (0.004077292585870751, 0.3442681884579235))
(4.189999999999996, (0.006592169064699505, 0.3559487134863888))
(4.189999999999996, (0.0019824232928087326, 0.3605975636091583))
(4.199999999999996, (0.004449766808118483, 0.3722969684839348))
(4.2099999999999955, (0.006887790600542232, 0.384011274972893))
(4.2099999999999955, (0.3886605527480742, 0.0022341967333048274))
(4.219999999999995, (0.4003934469805879, 0.00462453056414347))
(4.229999999999995, (0.4121410706043802, 0.006985440713531688))
(4.229999999999995, (0.4167904666196791, 0.002287893939302066))
(4.239999999999995, (0.4285563848287608, 0.004600958824601875))
(4.249999999999995, (0.44033685955980006, 0.006884497040994475))
(4.249999999999995, (0.44498606343199354, 0.002142894487670688))
(4.2599999999999945, (0.4567845385440621, 0.004378433839441698))
(4.269999999999994, (0.46859739666766, 0.006584344509739992))
(4.269999999999994, (0.4732460970539898, 0.001798585251556517))
(4.279999999999994, (0.48507666031786423, 0.003956345165075703))
(4.289999999999994, (0.4969214324470932, 0.006084375363181849))
(4.289999999999994, (0.5015693170567235, 0.0012543604274082298))
(4.299999999999994, (0.5134314980585466, 0.0033340896912825713))
(4.309999999999993, (0.525307713149159, 0.005383989188146643))
(4.309999999999993, (0.5299544687546205, 0.0005096215617861333))
(4.319999999999993, (0.5418477954328171, 0.0025110716679517253))
(4.329999999999993, (0.5537549807982467, 0.0044825929415246435))
(4.339999999999993, (0.5656759603335466, 0.0064241469881665125))
(4.339999999999993, (0.5703242919072693, 0.0014867027315279557))
(4.3499999999999925, (0.5822619732336389, 0.003379600976678887))
(4.359999999999992, (0.5942132724772531, 0.005242434277485941))
(4.359999999999992, (0.5988597227900434, 0.00026040193128196165))
(4.369999999999992, (0.610827424151283, 0.002074435069587821))
(4.379999999999992, (0.6228085665649132, 0.0038583065407777895))
(4.389999999999992, (0.6348030849678579, 0.005611978798338413))
(4.389999999999992, (0.6394500631456257, 0.0005665244448209705))
(4.3999999999999915, (0.6514605705993981, 0.002271195742617138))
(4.409999999999991, (0.6634842763439841, 0.003945572463834424))
(4.419999999999991, (0.6755211150056324, 0.005589617553768633))
(4.419999999999991, (0.6801680085393529, 0.00048054133150010614))
(4.429999999999991, (0.692220421320001, 0.002075387925330574))
(4.439999999999991, (0.7042857884956715, 0.003639808891367835))
(4.44999999999999, (0.7163640443855668, 0.005173767669113261))
(4.44999999999999, (0.72101023829702, 8.749032911481436e-07))
(4.45999999999999, (0.7331036515336926, 0.0014854409249736023))
(4.46999999999999, (0.7452097741491444, 0.0029394521348713454))
(4.47999999999999, (0.7573285401591536, 0.004362872469076962))
(4.4899999999999896, (0.7694598834978739, 0.005755665995330617))
(4.4899999999999896, (0.7741069218108487, 0.0004998103043281077))
(4.499999999999989, (0.7862528898357115, 0.001842964794454005))
(4.509999999999989, (0.7984112548324838, 0.003155401599945762))
(4.519999999999989, (0.8105819504364962, 0.004437085288124365))
(4.529999999999989, (0.8227649102026664, 0.005687980558743533))
(2.1099999999999977, (0.0007256174952736671, 0.4130184757590474))
(2.1099999999999977, (0.00288616406015052, 0.41052821049300725))
(2.1099999999999977, (0.005042816949746509, 0.4080345724142056))
(2.1099999999999977, (0.007195570898797854, 0.40553756761062765))
(2.099999999999998, (0.001755283325085344, 0.39652529042846396))
(2.099999999999998, (0.003890058041450928, 0.3940334364435003))
(2.099999999999998, (0.0060209366316259505, 0.391538249916211))
(2.089999999999998, (0.0005283354688518926, 0.3825634706811609))
(2.089999999999998, (0.0026412963484796492, 0.3800735508446742))
(2.089999999999998, (0.004750364150648778, 0.37758033254760726))
(2.089999999999998, (0.006855533726266572, 0.3750838218769239))
(2.0799999999999983, (0.0012968939301662985, 0.36615550721468537))
(2.0799999999999983, (0.0033842164391284513, 0.3636644065353405))
(2.0799999999999983, (0.005467644056862397, 0.3611700474567936))
(2.0799999999999983, (0.0075471716968760205, 0.35867243606879207))
(2.0699999999999985, (0.0019228599095200138, 0.3497910604135246))
(2.0699999999999985, (0.003984612216640926, 0.34729900163886107))
(2.0699999999999985, (0.0060424681667239355, 0.3448037244195916))
(2.0599999999999987, (0.00036666438802690493, 0.3359608802007372))
(2.0599999999999987, (0.002406808947010397, 0.3334712698631286))
(2.0599999999999987, (0.004443061001012438, 0.33097847484001974))
(2.0599999999999987, (0.0064754155787190015, 0.32848250121733))
(2.049999999999999, (0.000734608383604396, 0.31968743502970653))
(2.049999999999999, (0.0027493252457047035, 0.31719726964487904))
(2.049999999999999, (0.004760148766603578, 0.31470395930598727))
(2.049999999999999, (0.00676707403706267, 0.3122075101002153))
(2.039999999999999, (0.0009616393213107699, 0.3034606885848632))
(2.039999999999999, (0.0029510016252709548, 0.30097018827237676))
(2.039999999999999, (0.004936470095655565, 0.29847658262271537))
(2.039999999999999, (0.006918039885130511, 0.29597987772378254))
(2.0299999999999994, (0.0010483568353381045, 0.28728176468700894))
(2.0299999999999994, (0.0030124394751371852, 0.28479114862811983))
(2.0299999999999994, (0.004972628131366008, 0.2822974667316558))
(2.0299999999999994, (0.006928918018410002, 0.27980072508570863))
(2.0199999999999996, (0.0009953690912318791, 0.2711517814761848))
(2.0199999999999996, (0.002934248707199494, 0.2686612679005318))
(2.0199999999999996, (0.004869234530494815, 0.26616772786688614))
(2.0199999999999996, (0.0068003218370300544, 0.26367116746299324))
(2.01, (0.0008032927382455313, 0.25507185134902954))
(2.01, (0.002717047708082454, 0.25258165752137174))
(2.01, (0.0046269094155189094, 0.2500884764925786))
(2.01, (0.006532873197811817, 0.2475923143495109))
(2, None)
(2, None)
(2, None)
(2, None)
(1.9900000000000009, (4.382932193180977e-06, 0.22306657084179804))
(1.9900000000000009, (0.0018681306468177894, 0.22057766437913884))
(1.9900000000000009, (0.0037279871715947266, 0.21808584885007853))
(1.9900000000000009, (0.005583947965860148, 0.21559113033814725))
(1.9900000000000009, (0.007436008498457269, 0.21309351493396633))
(1.9800000000000009, (0.001237693295589537, 0.20465547513819438))
(1.9800000000000009, (0.0030726721793765677, 0.20216466410335698))
(1.9800000000000009, (0.0049037569325420804, 0.19967098895571844))
(1.9800000000000009, (0.006730943084664709, 0.19717445578335457))
(1.9700000000000009, (0.00047080303640889554, 0.18878794316740333))
(1.9700000000000009, (0.002280989847726289, 0.18629834976765025))
(1.9700000000000009, (0.004087284461238738, 0.18380593099120723))
(1.9700000000000009, (0.0058896824670480186, 0.18131069292308233))
(1.9700000000000009, (0.007688179464770961, 0.1788126416551652))
(1.9600000000000009, (0.0013536018945181638, 0.17048798653311614))
(1.9600000000000009, (0.0031351939575934296, 0.16799703609951777))
(1.9600000000000009, (0.0049128917374066106, 0.1655033049701622))
(1.9600000000000009, (0.006686690893873859, 0.163006799233262))
(1.9500000000000008, (0.00029117820698942865, 0.15473464895289268))
(1.9500000000000008, (0.0020481569870138827, 0.1522453777857784))
(1.9500000000000008, (0.0038012441376746864, 0.14975336437909448))
(1.9500000000000008, (0.005550435378973262, 0.14725861481685953))
(1.9500000000000008, (0.0072957264404243105, 0.14476113518976952))
(1.9400000000000008, (0.0008268532236517245, 0.1365520233456028))
(1.9400000000000008, (0.0025554210088243323, 0.13406193738219763))
(1.9400000000000008, (0.004280095926196381, 0.13156915357238042))
(1.9400000000000008, (0.00600087376513514, 0.12907367800204916))
(1.9400000000000008, (0.00771775032452382, 0.12657551676367262))
(1.9300000000000008, (0.0011761117393298548, 0.11843008393034715))
(1.9300000000000008, (0.00287636357934673, 0.1159394743722384))
(1.9300000000000008, (0.004572721768012933, 0.11344621121200049))
(1.9300000000000008, (0.006265182163826211, 0.11095030053670563))
(1.9300000000000008, (0.007953740634805584, 0.10845174843988303))
(1.9200000000000008, (0.0013399373678568693, 0.10037062973604449))
(1.9200000000000008, (0.0030119711221949785, 0.09787978624572169))
(1.9200000000000008, (0.00468011089410858, 0.09538633324429746))
(1.9200000000000008, (0.006344352610989645, 0.09289027681930584))
(1.9200000000000008, (0.008004692209748754, 0.09039162306463311))
(1.9100000000000008, (0.001319330423953602, 0.08237544810574526))
(1.9100000000000008, (0.0029632467435902754, 0.07988465878052864))
(1.9100000000000008, (0.004603269199757953, 0.07739130387762039))
(1.9100000000000008, (0.006239393788495917, 0.07489538948431118))
(1.9100000000000008, (0.007871616515358504, 0.07239692169414269))
(1.9000000000000008, (0.0011153078005081696, 0.06444631454573191))
(1.9000000000000008, (0.002731210109407023, 0.06195586589188018))
(1.9000000000000008, (0.004343219121333064, 0.05946289543179262))
(1.9000000000000008, (0.005951330900716201, 0.056967409251827306))
(1.9000000000000008, (0.007555541521504061, 0.05446941344447431))
(1.8900000000000008, (0.0007289028445258694, 0.04658499257581994))
(1.8900000000000008, (0.002316897320888245, 0.04409516948283354))
(1.8900000000000008, (0.003900999511784242, 0.041602868188817865))
(1.8900000000000008, (0.00548120554977416, 0.03910809477849675))
(1.8900000000000008, (0.007057511576934239, 0.03661085534262298))
(1.8800000000000008, (0.00016116523174503072, 0.028793233580870492))
(1.8800000000000008, (0.0017213607890287363, 0.026304319295995526))
(1.8800000000000008, (0.0032776655147914724, 0.02381297024477469))
(1.8800000000000008, (0.004830075609460138, 0.021319192509606566))
(1.8800000000000008, (0.00637858728297136, 0.01882299217881389))
(1.8800000000000008, (0.00792319675478037, 0.016324375346634667))
(1.8700000000000008, (0.0009456691076525914, 0.008585052766472145))
(1.8700000000000008, (0.0024742884376180996, 0.0060949373629703985))
(1.8700000000000008, (0.0039990150978574945, 0.0036024365324287544))
(1.8700000000000008, (0.0055198453658968916, 0.0011075563600506655))
(1.8800000000000008, (0.015587579436594723, 0.0037952573754154173))
(1.8800000000000008, (0.01710869684088312, 0.001282269843253303))
(1.8900000000000008, (0.02719285095905377, 0.003925116536422024))
(1.8900000000000008, (0.028714157101612514, 0.00139399561636111))
(1.9000000000000008, (0.038814549167023316, 0.003991911739923637))
(1.9000000000000008, (0.04033594549040309, 0.0014426318422664508))
(1.9100000000000008, (0.05045239308703664, 0.003995541849155515))
(1.9100000000000008, (0.05197378087611071, 0.0014280778233395353))
(1.9200000000000008, (0.062106101274766345, 0.003935906868045791))
(1.9200000000000008, (0.06362738165850601, 0.0013502340033930693))
(1.9300000000000008, (0.07377539181939952, 0.0038129079432032142))
(1.9300000000000008, (0.07529646577265758, 0.0012090019696415766))
(1.9400000000000008, (0.08545998234803331, 0.0036264473658338403))
(1.9400000000000008, (0.0869807506933471, 0.001004284454610982))
(1.9500000000000008, (0.09715959003008834, 0.003376428573655943))
(1.9500000000000008, (0.09867995343945335, 0.000735985338067735))
(1.9600000000000009, (0.10887393158170244, 0.003062756152829138))
(1.9600000000000009, (0.11039379057837895, 0.0004040096489141831))
(1.9700000000000009, (0.12060272327016186, 0.0026853358398106764))
(1.9700000000000009, (0.12212197823046989, 8.26356705729836e-06))
(1.9800000000000009, (0.13234568091831633, 0.0022440745232472636))
(1.9900000000000009, (0.14258053402953408, 0.004450294988412651))
(1.9900000000000009, (0.1441025199090129, 0.0017388802458313535))
(2, None)
(2, None)
(2.01, (0.16613656562673818, 0.003284550364309524))
(2.01, (0.1676567012760657, 0.0005363307603634127))
(2.0199999999999996, (0.1779344121038129, 0.0026054503269250517))
(2.0299999999999994, (0.1882228634833112, 0.004644812149573241))
(2.0299999999999994, (0.18974509758000657, 0.0018620810587890446))
(2.039999999999999, (0.20004734898047172, 0.0038555618304982886))
(2.039999999999999, (0.20156833543986075, 0.0010543559520872492))
(2.049999999999999, (0.2118842005052466, 0.0030018894724737066))
(2.049999999999999, (0.21340383865284274, 0.0001821895631586301))
(2.0599999999999987, (0.2237331307485375, 0.0020837103487352238))
(2.0699999999999985, (0.23407275120991056, 0.003955311569066922))
(2.0699999999999985, (0.23559385199329697, 0.0011009408995406034))
(2.0799999999999983, (0.24594659747090653, 0.002926421024660897))
(2.0799999999999983, (0.24746607611903482, 5.3498733866064185e-05))
(2.089999999999998, (0.25783175925772994, 0.0018327941446703022))
(2.099999999999998, (0.26820747187826655, 0.0035820561225445857))
(2.099999999999998, (0.26972794778190323, 0.0006743504293105218))
(2.1099999999999977, (0.28011629489250733, 0.0023773223029621704))
(2.1199999999999974, (0.2905144872712295, 0.004050191535966974))
(2.1199999999999974, (0.2920356674059157, 0.0011076305739052827))
(2.1299999999999972, (0.3024461904018363, 0.0027341061411938483))
(2.139999999999997, (0.31286637402465267, 0.004330410927696704))
(2.139999999999997, (0.3143879647169481, 0.0013529248147285955))
(2.149999999999997, (0.32482017439273125, 0.002902734206690738))
(2.1599999999999966, (0.33526185963266286, 0.00442230574778435))
(2.1599999999999966, (0.336783566572322, 0.0014098265906170582))
(2.1699999999999964, (0.34723697262012365, 0.002882802845215693))
(2.179999999999996, (0.3576996687537708, 0.0043254752513774974))
(2.179999999999996, (0.3592211970059429, 0.0012779371499238579))
(2.189999999999996, (0.3696953080320444, 0.0026739162186348864))
(2.1999999999999957, (0.38017852325612367, 0.004039526516272929))
(2.1999999999999957, (0.38169957727357495, 0.0009568655680141092))
(2.2099999999999955, (0.3921939008149229, 0.0022756863223314383))
(2.2199999999999953, (0.4026971422628227, 0.003564074460253863))
(2.2199999999999953, (0.40421742589819765, 0.0004462287644955154))
(2.229999999999995, (0.4147314684389949, 0.0016877330023348236))
(2.239999999999995, (0.42525424219737396, 0.0028987418581269964))
(2.2499999999999947, (0.4357856775277398, 0.004079231112173787))
(2.2499999999999947, (0.4373067257037855, 0.0009096839722477768))
(2.2599999999999945, (0.44784853682921266, 0.002043159358537494))
(2.2699999999999942, (0.4583988223004818, 0.0031460538549819006))
(2.279999999999994, (0.46895751227279003, 0.004218343780978628))
(2.279999999999994, (0.470478737319338, 0.000996965500538849))
(2.289999999999994, (0.48104737659136276, 0.0020221150783701347))
(2.2999999999999936, (0.49162423261229193, 0.0030166002794445035))
(2.3099999999999934, (0.502209235342141, 0.003980397963786686))
(2.3099999999999934, (0.5037300480080251, 0.0007070641776572018))
(2.319999999999993, (0.5143245723717236, 0.0016235985305552703))
(2.329999999999993, (0.524927055177427, 0.0025093870463841483))
(2.3399999999999928, (0.5355374261940007, 0.0033644071273002396))
(2.3399999999999928, (0.5370572356907779, 3.899881609292777e-05))
(2.3499999999999925, (0.5476766995318876, 0.0008466360890757585))
(2.3599999999999923, (0.5583038628134194, 0.0016234480968631004))
(2.369999999999992, (0.5689386551171287, 0.002369412785231617))
(2.379999999999992, (0.5795810059747053, 0.003084508244779016))
(2.3899999999999917, (0.5902308448680529, 0.0037687127110306307))
(2.3899999999999917, (0.591751219327632, 0.000357845474384888))
(2.3999999999999915, (0.602409483447909, 0.0009944845741287622))
(2.4099999999999913, (0.613075046076065, 0.0016001781451269181))
(2.419999999999991, (0.6237478365130871, 0.0021749049687347366))
(2.429999999999991, (0.6344277840115282, 0.002718643971718393))
(2.4399999999999906, (0.6451148177757862, 0.003231374226352557))
(2.4499999999999904, (0.655808866962392, 0.0037130749505092098))
(2.4499999999999904, (0.6573290744367277, 0.00019974216394658129))
(2.45999999999999, (0.6680307592330941, 0.0006336718752208981))
(2.46999999999999, (0.6787392690661047, 0.00103652022693268))
(2.4799999999999898, (0.6894545329186652, 0.0014082669853117125))
(2.4899999999999896, (0.7001764797271726, 0.0017488920626433924))
(2.4999999999999893, (0.7109050383817861, 0.002058375517393074))
(2.509999999999989, (0.721640137726725, 0.0023366975542806756))
(2.519999999999989, (0.7323817065605427, 0.0025838385243819317))
(2.5299999999999887, (0.7431296736364112, 0.0027997789252278693))
(2.5399999999999885, (0.7538839676624125, 0.0029844994008794146))
(2.5499999999999883, (0.7646445173018144, 0.0031379807420481853))
(2.559999999999988, (0.7754112511733533, 0.003260203886171098))
(2.569999999999988, (0.7861840978515282, 0.003351149917502738))
(2.5799999999999876, (0.796962985866875, 0.003410800067223718))
(2.5899999999999874, (0.807747843706264, 0.0034391357134957445))
(2.599999999999987, (0.8185385998131682, 0.003436138381598397))
(2.609999999999987, (0.8293351825879611, 0.0034017897439859723))
(2.619999999999987, (0.8401375203881969, 0.00333607162038696))
(2.6299999999999866, (0.8509455415288976, 0.0032389659779035185))
(2.6399999999999864, (0.8617591742828381, 0.0031104549310683183))
(2.649999999999986, (0.8725783468808341, 0.0029505207419742163))
(2.659999999999986, (0.8834029875120208, 0.002759145820334652))
(2.6699999999999857, (0.8942330243241488, 0.0025363127235760174))
(2.6799999999999855, (0.9050683854238617, 0.0022820041569282523))
(2.6899999999999853, (0.9159089988769926, 0.0019962029735012266))
(2.699999999999985, (0.9267547927088398, 0.001678892174380664))
(2.709999999999985, (0.9376056949044624, 0.0013300549087080782))
(2.7199999999999847, (0.9484616334089573, 0.0009496744737678142))
(2.7299999999999844, (0.9593225361277593, 0.0005377343150687608))
(2.7399999999999842, (0.9701883309269217, 9.421802641362831e-05))
(2.759999999999984, (0.9904153910910996, 0.0031485467551863877))
(2.7699999999999836, (0.001296256815305874, 0.00262720583323528))
(2.7799999999999834, (0.012181775128293992, 0.0020742318723510067))
(2.789999999999983, (0.023071873728085723, 0.0014896090961222797))
(2.799999999999983, (0.033966480274818966, 0.000873321876859734))
(2.8099999999999827, (0.04486552239102792, 0.0002253547357042862))
(2.8299999999999823, (0.06515804994171548, 0.0029872592555086896))
(2.839999999999982, (0.07607111190032256, 0.002261211730903767))
(2.849999999999982, (0.08698836913755326, 0.001503430375063175))
(2.8599999999999817, (0.0979097491153964, 0.0007139003410063793))
(2.8799999999999812, (0.11824562781198145, 0.003275424993729459))
(2.889999999999981, (0.12918030967660865, 0.002407645710027495))
(2.899999999999981, (0.14011887346477003, 0.0015080658799480062))
(2.9099999999999806, (0.15106124648297214, 0.0005766712898118698))
(2.92999999999998, (0.1714387632331067, 0.002937384947227173))
(2.93999999999998, (0.1823937186282878, 0.0019275781688605775))
(2.9499999999999797, (0.19335224192634515, 0.0008859068078965748))
(2.9699999999999793, (0.21376114479528008, 0.00309204827975762))
(2.979999999999979, (0.22473169831702444, 0.0019718424117964872))
(2.989999999999979, (0.23570557803312076, 0.0008197237027847137))
(3.01, (0.2561448652078848, 0.0028710519133472445))
(3.0199999999999996, (0.26713022212816684, 0.001640279833463154))
(3.0299999999999994, (0.2781186631622763, 0.00037754822064783866))
(3.049999999999999, (0.29858733126547854, 0.0022738280918570553))
(3.0599999999999987, (0.30958669563832153, 0.0009323277046231482))
(3.0799999999999983, (0.3300760432353229, 0.0027201744522198368))
(3.089999999999998, (0.3410859458060349, 0.0012998251224072277))
